Company,Ticker,Date,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
台積電,2330.TW,2010-02-03,36.80323791503906,37.11095729952553,36.187799146066126,37.049414361713275,42426000.0,,,,,,,,,,
台積電,2330.TW,2010-02-04,36.37244415283203,36.92634019484002,36.31090119159269,36.92634019484002,42564000.0,,,,,,,,,,
台積電,2330.TW,2010-02-05,35.20311737060547,35.633925214811605,35.20311737060547,35.44929160464192,62227000.0,,,,,,,,,,
台積電,2330.TW,2010-02-08,35.32619857788086,35.8185492949416,35.080022045493784,35.69546102874806,45247000.0,,,,,,,,,,
台積電,2330.TW,2010-02-09,36.064720153808594,36.43398491833645,35.510826528586605,35.941634246679165,45754000.0,,,,,,,,,,
台積電,2330.TW,2010-02-10,35.94162368774414,36.433974214758614,35.8185354690624,36.31088599607687,53679000.0,,,,,,,,,,
台積電,2330.TW,2010-02-22,36.31089782714844,37.23405624648272,36.31089782714844,37.23405624648272,47519000.0,,,,,,,,,,
台積電,2330.TW,2010-02-23,36.80323791503906,36.86478320056391,36.37243030721549,36.680149691701956,50343000.0,,,,,,,,,,
台積電,2330.TW,2010-02-24,36.00318908691406,36.433996947240445,35.941646113030565,36.433996947240445,54884000.0,,,,,,,,,,
台積電,2330.TW,2010-02-25,35.818546295166016,36.24935401690688,35.633915085195135,36.0031775051369,55655000.0,,,,,,,,,,
台積電,2330.TW,2010-02-26,36.18781280517578,36.24935811393094,35.6954620737019,35.818550343498735,30877000.0,,,,,,,,,,
台積電,2330.TW,2010-03-01,36.6801643371582,36.86479791973965,35.81855112520341,36.618621374773404,60146000.0,,,,,,,,,,
台積電,2330.TW,2010-03-02,36.86479949951172,37.234061985071605,36.61862294399604,37.234061985071605,53495000.0,,,,,,,,,,
台積電,2330.TW,2010-03-03,36.92634582519531,36.987888795818435,36.68016924727514,36.68016924727514,32150000.0,,,,,,,,,,
台積電,2330.TW,2010-03-04,36.43398666381836,36.80324909832367,35.94163596857351,36.80324909832367,53405000.0,,,,,,,,,,
台積電,2330.TW,2010-03-05,37.17250442504883,37.17250442504883,36.68015150732948,36.80323973675931,59062000.0,,,,,,,,,,
台積電,2330.TW,2010-03-08,37.66485595703125,37.66485595703125,37.29559125931056,37.48022478202729,43993000.0,,,,,,,,,,
台積電,2330.TW,2010-03-09,37.726409912109375,37.78795522021812,37.41869041470601,37.66486695171409,29829000.0,,,,,,,,,,
台積電,2330.TW,2010-03-10,37.787940979003906,37.787940979003906,37.41867631265729,37.72639569408985,30540000.0,,,,,,,,,,
台積電,2330.TW,2010-03-11,37.787940979003906,38.034115075522415,37.664852756888365,37.91102685340688,25340000.0,,,,,,,,,,
台積電,2330.TW,2010-03-12,37.4186897277832,37.84949748578194,37.295601461538794,37.78795452651644,67894000.0,,,,,,,,,,
台積電,2330.TW,2010-03-15,36.80323791503906,37.72639606849847,36.80323791503906,37.72639606849847,37911000.0,,,,,,,,,,
台積電,2330.TW,2010-03-16,36.741703033447266,37.04942248540626,36.741703033447266,36.9878771863866,29394000.0,,,,,,,,,,
台積電,2330.TW,2010-03-17,37.23405075073242,37.48022723197119,36.864788376587185,37.23405075073242,68876000.0,,,,,,,,,,
台積電,2330.TW,2010-03-18,37.17250442504883,37.29559030676596,36.92632796618915,36.987870907047714,70048000.0,,,,,,,,,,
台積電,2330.TW,2010-03-19,36.92634582519531,37.11097708477852,36.7417145656121,36.92634582519531,45829000.0,,,,,,,,,,
台積電,2330.TW,2010-03-22,36.31089782714844,36.68016025579684,36.18780956836122,36.68016025579684,47044000.0,,,,,,,,,,
台積電,2330.TW,2010-03-23,36.6801643371582,36.98788384450924,36.618621374773404,36.618621374773404,48107000.0,,,,,,,,,,
台積電,2330.TW,2010-03-24,37.29560089111328,37.41868915547509,36.98788140406543,36.98788140406543,46973000.0,,,,,,,,,,
台積電,2330.TW,2010-03-25,37.84950256347656,37.84950256347656,37.04943224712468,37.48024006291838,62713000.0,,,,,,,,,,
台積電,2330.TW,2010-03-26,38.1572151184082,38.1572151184082,37.110968427876934,37.726407381399646,77332000.0,,,,,,,,,,
台積電,2330.TW,2010-03-29,38.28031539916992,38.34185837476217,37.97259582578064,38.157227100271406,37464000.0,,,,,,,,,,
台積電,2330.TW,2010-03-30,38.28031539916992,38.403403698068445,37.97259582578064,38.403403698068445,29950000.0,,,,,,,,,,
台積電,2330.TW,2010-03-31,37.84950256347656,38.28031037927026,37.84950256347656,38.28031037927026,39228000.0,,,,,,,,,,
台積電,2330.TW,2010-04-01,38.21875,38.46492646848341,37.84948764498768,37.84948764498768,54656000.0,,,,,,,,,,
台積電,2330.TW,2010-04-02,38.40339660644531,38.464939570672946,38.2187630183352,38.464939570672946,17299000.0,,,,,,,,,,
台積電,2330.TW,2010-04-06,39.018829345703125,39.08037230000367,38.6495645767602,38.6495645767602,52915000.0,,,,,,,,,,
台積電,2330.TW,2010-04-07,39.08037567138672,39.08037567138672,38.83419913752096,39.08037567138672,48336000.0,,,,,,,,,,
台積電,2330.TW,2010-04-08,38.34184646606445,38.77265420454652,38.21875820539625,38.649565943878315,48530000.0,,,,,,,,,,
台積電,2330.TW,2010-04-09,38.5880241394043,38.77265536206192,38.095673429746185,38.095673429746185,31569000.0,,,,,,,,,,
台積電,2330.TW,2010-04-12,38.834197998046875,39.01883156688538,38.64956677692172,38.95728626136809,34914000.0,,,,,,,,,,
台積電,2330.TW,2010-04-13,38.711116790771484,38.83420272134997,38.21876367760297,38.772659756060726,42708000.0,,,,,,,,,,
台積電,2330.TW,2010-04-14,39.26500701904297,39.26500701904297,38.71111333770665,38.83419925730577,55548000.0,,,,,,,,,,
台積電,2330.TW,2010-04-15,39.634273529052734,39.941993036738815,39.38809698381846,39.69581649150454,70894000.0,,,,,,,,,,
台積電,2330.TW,2010-04-16,38.77265167236328,39.20345938270995,38.711108719905106,39.14191408253863,49654000.0,,,,,,,,,,
台積電,2330.TW,2010-04-19,38.5264778137207,38.89574259697622,38.403391900348836,38.46493485703477,66249000.0,,,,,,,,,,
台積電,2330.TW,2010-04-20,38.649574279785156,38.772662567000935,38.4034000530674,38.71111959724995,37426000.0,,,,,,,,,,
台積電,2330.TW,2010-04-21,38.40339660644531,38.83420205146597,38.341851294504075,38.7111161230107,44895000.0,,,,,,,,,,
台積電,2330.TW,2010-04-22,37.91102981567383,38.03411804740715,37.41867923645327,38.03411804740715,90506000.0,,,,,,,,,,
台積電,2330.TW,2010-04-23,37.97257995605469,38.403387648296786,37.91103465846979,38.09566820351144,48869000.0,,,,,,,,,,
台積電,2330.TW,2010-04-26,39.08037567138672,39.14191863099645,38.40339372482602,38.40339372482602,67358000.0,,,,,,,,,,
台積電,2330.TW,2010-04-27,39.203468322753906,39.203468322753906,38.83420348065746,39.08038004205509,25300000.0,,,,,,,,,,
台積電,2330.TW,2010-04-28,38.21875,38.52646941174787,38.15720705673555,38.21875,72599000.0,,,,,,,,,,
台積電,2330.TW,2010-04-29,37.91102981567383,38.2802945108738,37.91102981567383,38.2802945108738,40178000.0,,,,,,,,,,
台積電,2330.TW,2010-04-30,38.03413391113281,38.58803001110193,38.03413391113281,38.03413391113281,43339000.0,,,,,,,,,,
台積電,2330.TW,2010-05-03,37.91102981567383,38.526468626627704,37.787943931653245,38.526468626627704,22418000.0,,,,,,,,,,
台積電,2330.TW,2010-05-04,37.54177474975586,38.15721368007973,37.418686494148446,38.09567072613262,38039000.0,,,,,,,,,,
台積電,2330.TW,2010-05-05,36.80323791503906,37.049414361713275,36.80323791503906,36.86478320056391,93944000.0,,,,,,,,,,
台積電,2330.TW,2010-05-06,36.61861801147461,36.864794533830356,36.43398679356446,36.80324922938476,48824000.0,,,,,,,,,,
台積電,2330.TW,2010-05-07,36.55707931518555,36.98788475794515,36.003183249189505,36.06472621309414,61514000.0,,,,,,,,,,
台積電,2330.TW,2010-05-10,36.80323791503906,36.92632613837617,36.31088736940323,36.557063816077445,56272000.0,,,,,,,,,,
台積電,2330.TW,2010-05-11,36.987876892089844,37.29559634160045,36.86479099045607,37.17251043996668,67770000.0,,,,,,,,,,
台積電,2330.TW,2010-05-12,36.987876892089844,37.54177284029417,36.92633394127296,37.54177284029417,27694000.0,,,,,,,,,,
台積電,2330.TW,2010-05-13,37.66485595703125,37.84948713203521,37.23404831688016,37.29559125931056,39828000.0,,,,,,,,,,
台積電,2330.TW,2010-05-14,37.66485595703125,37.84948713203521,37.23404831688016,37.35713654945373,31551000.0,,,,,,,,,,
台積電,2330.TW,2010-05-17,36.43398666381836,37.2340568370554,36.37244135959194,37.2340568370554,73173000.0,,,,,,,,,,
台積電,2330.TW,2010-05-18,36.61861801147461,36.92633749056263,36.557075054742334,36.68016096820689,30445000.0,,,,,,,,,,
台積電,2330.TW,2010-05-19,36.49552917480469,36.68016038980342,36.06472144133213,36.310897959805956,48408000.0,,,,,,,,,,
台積電,2330.TW,2010-05-20,36.24934768676758,36.7416982766163,36.24934768676758,36.61861004222592,31637000.0,,,,,,,,,,
台積電,2330.TW,2010-05-21,36.18781280517578,36.3724440360143,35.633919112660216,35.88009330454042,45655000.0,,,,,,,,,,
台積電,2330.TW,2010-05-24,36.31089782714844,36.68016025579684,36.12626661282423,36.68016025579684,19294000.0,,,,,,,,,,
台積電,2330.TW,2010-05-25,35.94162368774414,36.249343060592246,35.75699018586528,36.187797777395126,48371000.0,,,,,,,,,,
台積電,2330.TW,2010-05-26,36.24934768676758,36.31089063010637,36.003171217986825,36.24934768676758,42766000.0,,,,,,,,,,
台積電,2330.TW,2010-05-27,36.12627029418945,36.49553276046671,35.51083128525168,36.0031820228592,55467000.0,,,,,,,,,,
台積電,2330.TW,2010-05-28,36.12627029418945,36.557078069988584,35.880093751528946,36.24935856551971,61106000.0,,,,,,,,,,
台積電,2330.TW,2010-05-31,37.04943084716797,37.04943084716797,36.18781524813774,36.37244649144032,25365000.0,,,,,,,,,,
台積電,2330.TW,2010-06-01,36.80323791503906,36.92632613837617,36.43397559274034,36.86478320056391,27295000.0,,,,,,,,,,
台積電,2330.TW,2010-06-02,36.80323791503906,37.17250258505038,36.495518530552594,36.80323791503906,35241000.0,,,,,,,,,,
台積電,2330.TW,2010-06-03,37.4186897277832,37.54177799402762,37.23405850227329,37.4186897277832,46916000.0,,,,,,,,,,
台積電,2330.TW,2010-06-04,37.54177474975586,37.54177474975586,37.049424075039404,37.23405528459393,41837000.0,,,,,,,,,,
台積電,2330.TW,2010-06-07,36.43398666381836,36.74170614181055,36.126267185826165,36.74170614181055,69197000.0,,,,,,,,,,
台積電,2330.TW,2010-06-08,36.00318908691406,36.433996947240445,35.941646113030565,36.249365677875986,40396000.0,,,,,,,,,,
台積電,2330.TW,2010-06-09,36.064720153808594,36.31089666349383,35.88008894540126,35.941634246679165,45955000.0,,,,,,,,,,
台積電,2330.TW,2010-06-10,36.55707931518555,36.80325351851767,36.18781448861699,36.80325351851767,28784000.0,,,,,,,,,,
台積電,2330.TW,2010-06-11,37.23405075073242,37.23405075073242,36.92633132304042,37.049419563659804,41097000.0,,,,,,,,,,
台積電,2330.TW,2010-06-14,37.60332489013672,37.78795848269007,37.480238958719355,37.480238958719355,44867000.0,,,,,,,,,,
台積電,2330.TW,2010-06-15,37.787940979003906,38.09566036043647,37.3571333754558,37.72639569408985,37382000.0,,,,,,,,,,
台積電,2330.TW,2010-06-17,38.21875,38.341838234241706,37.97257587922939,38.15720705673555,55896000.0,,,,,,,,,,
台積電,2330.TW,2010-06-18,38.5880241394043,38.5880241394043,38.03412812371806,38.403392916746675,46267000.0,,,,,,,,,,
台積電,2330.TW,2010-06-21,38.95729064941406,39.20346720378517,38.8342023722285,38.8342023722285,68207000.0,,,,,,,,,,
台積電,2330.TW,2010-06-22,38.5264778137207,38.95728555366215,38.5264778137207,38.95728555366215,30437000.0,,,,,,,,,,
台積電,2330.TW,2010-06-23,38.21875,38.46492646848341,38.15720705673555,38.15720705673555,37155000.0,,,,,,,,,,
台積電,2330.TW,2010-06-24,38.1572151184082,38.280303378655404,37.97258390189405,38.21875807467516,35311000.0,,,,,,,,,,
台積電,2330.TW,2010-06-25,37.787940979003906,38.09566036043647,37.72639569408985,37.84948391620539,30548000.0,,,,,,,,,,
台積電,2330.TW,2010-06-28,37.97257995605469,37.97257995605469,37.60331521368444,37.66486051126934,20466000.0,,,,,,,,,,
台積電,2330.TW,2010-06-29,37.54177474975586,38.52647609918876,37.54177474975586,38.15721368007973,47903000.0,,,,,,,,,,
台積電,2330.TW,2010-06-30,37.29560089111328,37.541777419836905,37.110969668427245,37.110969668427245,58283000.0,,,,,,,,,,
台積電,2330.TW,2010-07-01,37.04943084716797,37.29560505566686,36.9263425690617,37.29560505566686,15325000.0,,,,,,,,,,
台積電,2330.TW,2010-07-02,37.11097717285156,37.35715375135597,36.926345912830186,36.926345912830186,66885000.0,,,,,,,,,,
台積電,2330.TW,2010-07-05,37.787940979003906,38.034115075522415,37.11095693122473,37.11095693122473,86939000.0,,,,,,,,,,
台積電,2330.TW,2010-07-06,38.75835418701172,38.75835418701172,38.046596637253955,38.11130321539752,69631000.0,,,,,,,,,,
台積電,2330.TW,2010-07-07,38.49953079223633,38.75835215463156,38.30541600459162,38.693645579881036,59093000.0,,,,,,,,,,
台積電,2330.TW,2010-07-08,39.081878662109375,39.081878662109375,38.62894250003226,38.88776140100239,50323000.0,,,,,,,,,,
台積電,2330.TW,2010-07-09,39.081878662109375,39.146582770276034,38.75835318466908,39.081878662109375,37986000.0,,,,,,,,,,
台積電,2330.TW,2010-07-12,38.69364929199219,39.211289598139516,38.69364929199219,39.211289598139516,44157000.0,,,,,,,,,,
台積電,2330.TW,2010-07-13,38.56424331665039,38.9524754449882,38.49953919607942,38.75836061497129,37431000.0,,,,,,,,,,
台積電,2330.TW,2010-07-14,39.081878662109375,39.27599345491286,38.95246797747256,39.081878662109375,59702000.0,,,,,,,,,,
台積電,2330.TW,2010-07-15,39.01717758178711,39.14658828465334,38.88776687892087,39.08188416737215,32938000.0,,,,,,,,,,
台積電,2330.TW,2010-07-16,38.75835418701172,39.1465837826588,38.693647608868154,39.1465837826588,29874000.0,,,,,,,,,,
台積電,2330.TW,2010-07-19,39.534820556640625,39.66423126812128,38.43483567981517,38.499539801403486,56238000.0,,,,,,,,,,
台積電,2330.TW,2010-07-20,39.79364013671875,39.987754960798064,39.470114607151935,39.66422943123124,53905000.0,,,,,,,,,,
台積電,2330.TW,2010-07-21,39.987754821777344,40.052461408448096,39.79363999837289,40.052461408448096,41172000.0,,,,,,,,,,
台積電,2330.TW,2010-07-22,40.11716842651367,40.31128326394889,39.66423216029544,40.052464303469954,45274000.0,,,,,,,,,,
台積電,2330.TW,2010-07-23,40.63481521606445,40.764225950839126,40.37599621481959,40.50540448128979,65925000.0,,,,,,,,,,
台積電,2330.TW,2010-07-26,40.50539016723633,40.82891565569126,40.31127536782409,40.764211545321714,26958000.0,,,,,,,,,,
台積電,2330.TW,2010-07-27,40.44068908691406,40.764214599609375,40.31127838817518,40.764214599609375,20942000.0,,,,,,,,,,
台積電,2330.TW,2010-07-28,40.76420974731445,40.76420974731445,40.24656948227909,40.31127358979471,26119000.0,,,,,,,,,,
台積電,2330.TW,2010-07-29,40.76420974731445,40.76420974731445,40.50538838064503,40.76420974731445,38043000.0,,,,,,,,,,
台積電,2330.TW,2010-07-30,40.3759880065918,40.3759880065918,39.72893693256503,40.3759880065918,43549000.0,,,,,,,,,,
台積電,2330.TW,2010-08-02,40.311283111572266,40.63480866217606,40.181872397669935,40.50539794827373,48015000.0,,,,,,,,,,
台積電,2330.TW,2010-08-03,40.11716842651367,40.50539810138411,39.92305358907845,40.50539810138411,32913000.0,,,,,,,,,,
台積電,2330.TW,2010-08-04,40.11716842651367,40.246579140905176,39.85834699773066,40.11716842651367,20350000.0,,,,,,,,,,
台積電,2330.TW,2010-08-05,40.052467346191406,40.11717147415059,39.98776074992796,40.11717147415059,21813000.0,,,,,,,,,,
台積電,2330.TW,2010-08-06,39.4054069519043,39.92304725909194,39.21128967694321,39.858340678003685,62419000.0,,,,,,,,,,
台積電,2330.TW,2010-08-09,39.275997161865234,39.40540785871611,39.081882350740784,39.14658646501436,56912000.0,,,,,,,,,,
台積電,2330.TW,2010-08-10,39.47011184692383,39.72893323979892,39.34070115048628,39.40540773285692,62187000.0,,,,,,,,,,
台積電,2330.TW,2010-08-11,39.47011184692383,39.599522543361374,39.275997036419376,39.34070115048628,28506000.0,,,,,,,,,,
台積電,2330.TW,2010-08-12,38.952476501464844,39.211295459072474,38.8877699108349,38.952476501464844,65513000.0,,,,,,,,,,
台積電,2330.TW,2010-08-13,38.88775634765625,39.2112817830554,38.75834814813914,38.952462915717994,64069000.0,,,,,,,,,,
台積電,2330.TW,2010-08-16,39.01717758178711,39.01717758178711,38.56424135590721,38.823062761639676,39691000.0,,,,,,,,,,
台積電,2330.TW,2010-08-17,38.69364929199219,39.14658548548498,38.69364929199219,39.14658548548498,37445000.0,,,,,,,,,,
台積電,2330.TW,2010-08-18,38.56424331665039,39.01717956555918,38.49953919607942,38.82306473554227,42369000.0,,,,,,,,,,
台積電,2330.TW,2010-08-19,38.88775634765625,39.08187358353829,38.49952681249855,38.49952681249855,45753000.0,,,,,,,,,,
台積電,2330.TW,2010-08-20,38.75835418701172,38.952468984835264,38.62894349902816,38.693647608868154,30073000.0,,,,,,,,,,
台積電,2330.TW,2010-08-23,38.88775634765625,39.40539901893744,38.5642309122571,38.75834814813914,27530000.0,,,,,,,,,,
台積電,2330.TW,2010-08-24,38.56424331665039,38.88776885611325,38.56424331665039,38.82306473554227,30548000.0,,,,,,,,,,
台積電,2330.TW,2010-08-25,37.98189926147461,38.43483551556931,37.91719267185879,38.43483551556931,70486000.0,,,,,,,,,,
台積電,2330.TW,2010-08-26,38.04660415649414,38.24071899268105,37.85248932030722,37.91719344293484,33540000.0,,,,,,,,,,
台積電,2330.TW,2010-08-27,38.04660415649414,38.11131074742582,37.85248932030722,37.981900033866516,43374000.0,,,,,,,,,,
台積電,2330.TW,2010-08-30,38.43483352661133,38.564241762538224,38.11130800018633,38.30542282238055,27583000.0,,,,,,,,,,
台積電,2330.TW,2010-08-31,38.11129379272461,38.1759978865671,37.787768386906244,38.1759978865671,77308000.0,,,,,,,,,,
台積電,2330.TW,2010-09-01,38.24071502685547,38.37012572699399,37.98189609488224,38.37012572699399,33670000.0,,,,,,,,,,
台積電,2330.TW,2010-09-02,38.49953079223633,38.887760367525736,38.43482668578924,38.82305626107865,25353000.0,,,,,,,,,,
台積電,2330.TW,2010-09-03,38.69364929199219,38.7583558729504,38.370123792112146,38.370123792112146,38247000.0,,,,,,,,,,
台積電,2330.TW,2010-09-06,39.146583557128906,39.146583557128906,38.887762182652914,39.08187944766169,25773000.0,,,,,,,,,,
台積電,2330.TW,2010-09-07,38.952476501464844,39.211295459072474,38.8877699108349,39.146591336746575,20235000.0,,,,,,,,,,
台積電,2330.TW,2010-09-08,38.37012481689453,38.758356908101625,38.11130589106022,38.56423962834621,66266000.0,,,,,,,,,,
台積電,2330.TW,2010-09-09,38.49953079223633,38.62894147343395,38.30541600459162,38.62894147343395,21194000.0,,,,,,,,,,
台積電,2330.TW,2010-09-10,38.37012481689453,38.62894621103259,38.240714119825505,38.499535513963565,32620000.0,,,,,,,,,,
台積電,2330.TW,2010-09-13,39.4054069519043,39.4054069519043,38.43483045031359,38.564238675882734,86590000.0,,,,,,,,,,
台積電,2330.TW,2010-09-14,39.47011184692383,39.599522543361374,39.275997036419376,39.599522543361374,33482000.0,,,,,,,,,,
台積電,2330.TW,2010-09-15,39.599525451660156,39.599525451660156,39.14658921501572,39.599525451660156,39289000.0,,,,,,,,,,
台積電,2330.TW,2010-09-16,39.146583557128906,39.47010904107212,39.146583557128906,39.34069835383413,27832000.0,,,,,,,,,,
台積電,2330.TW,2010-09-17,39.599525451660156,39.728936157601986,39.211293333834675,39.47011474571833,49333000.0,,,,,,,,,,
台積電,2330.TW,2010-09-20,40.11716842651367,40.11716842651367,39.66423216029544,39.793642874686945,65877000.0,,,,,,,,,,
台積電,2330.TW,2010-09-21,39.987754821777344,40.3112803502194,39.858344116739744,40.3112803502194,32205000.0,,,,,,,,,,
台積電,2330.TW,2010-09-23,38.82307052612305,39.405417571336635,38.75836639590125,39.405417571336635,106168000.0,,,,,,,,,,
台積電,2330.TW,2010-09-24,38.88775634765625,38.952462915717994,38.5642309122571,38.62893748031885,58578000.0,,,,,,,,,,
台積電,2330.TW,2010-09-27,39.275997161865234,39.3407012761388,39.081882350740784,39.3407012761388,57033000.0,,,,,,,,,,
台積電,2330.TW,2010-09-28,39.47011184692383,39.599522543361374,39.211290454048736,39.275997036419376,48335000.0,,,,,,,,,,
台積電,2330.TW,2010-09-29,39.79364013671875,40.05246154769377,39.470114607151935,39.79364013671875,79436000.0,,,,,,,,,,
台積電,2330.TW,2010-09-30,40.11716842651367,40.11716842651367,39.85834699773066,39.92305358907845,56151000.0,,,,,,,,,,
台積電,2330.TW,2010-10-01,40.11716842651367,40.31128326394889,39.92305358907845,40.246579140905176,38944000.0,,,,,,,,,,
台積電,2330.TW,2010-10-04,40.052467346191406,40.18187560210977,39.858350025705334,40.11717147415059,25742000.0,,,,,,,,,,
台積電,2330.TW,2010-10-05,39.534820556640625,39.923052691082574,39.405412313464,39.923052691082574,28432000.0,,,,,,,,,,
台積電,2330.TW,2010-10-06,39.987754821777344,40.117165526814944,39.79363999837289,40.052461408448096,34117000.0,,,,,,,,,,
台積電,2330.TW,2010-10-07,39.66422653198242,39.92304792403894,39.4701117220919,39.72893311414842,37414000.0,,,,,,,,,,
台積電,2330.TW,2010-10-08,39.987754821777344,39.987754821777344,39.470114469930834,39.470114469930834,54186000.0,,,,,,,,,,
台積電,2330.TW,2010-10-11,39.79364013671875,40.11716566628557,39.53481872574373,40.11716566628557,24273000.0,,,,,,,,,,
台積電,2330.TW,2010-10-12,39.47011184692383,39.793637353865826,39.081882225914924,39.793637353865826,27854000.0,,,,,,,,,,
台積電,2330.TW,2010-10-13,39.47011184692383,39.66422665742828,39.081882225914924,39.66422665742828,28950000.0,,,,,,,,,,
台積電,2330.TW,2010-10-14,39.987754821777344,40.117165526814944,39.66422929333529,39.728935880006034,45889000.0,,,,,,,,,,
台積電,2330.TW,2010-10-15,40.052467346191406,40.052467346191406,39.59953104556434,39.66423517352352,29898000.0,,,,,,,,,,
台積電,2330.TW,2010-10-18,39.146583557128906,39.98774932172056,39.08187944766169,39.72893041554812,32498000.0,,,,,,,,,,
台積電,2330.TW,2010-10-19,39.275997161865234,39.275997161865234,38.8877650713126,39.211290579287926,34442000.0,,,,,,,,,,
台積電,2330.TW,2010-10-20,39.47011184692383,39.534815960990734,39.081882225914924,39.14658633998183,34445000.0,,,,,,,,,,
台積電,2330.TW,2010-10-21,39.47011184692383,39.72893323979892,39.34070115048628,39.66422665742828,37243000.0,,,,,,,,,,
台積電,2330.TW,2010-10-22,39.987754821777344,39.987754821777344,39.728935880006034,39.92305070341049,42883000.0,,,,,,,,,,
台積電,2330.TW,2010-10-25,40.11716842651367,40.246579140905176,39.98775771212217,40.11716842651367,38467000.0,,,,,,,,,,
台積電,2330.TW,2010-10-26,40.311283111572266,40.311283111572266,40.1171682748708,40.24657898877313,37835000.0,,,,,,,,,,
台積電,2330.TW,2010-10-27,40.11716842651367,40.37598985529668,40.052464303469954,40.31128326394889,26552000.0,,,,,,,,,,
台積電,2330.TW,2010-10-28,40.570098876953125,40.764213686561725,40.18186678943221,40.37598406734453,61848000.0,,,,,,,,,,
台積電,2330.TW,2010-10-29,40.63481521606445,40.82893008407422,40.44070034805468,40.764225950839126,67800000.0,,,,,,,,,,
台積電,2330.TW,2010-11-01,41.08774185180664,41.08774185180664,40.764216325414466,41.02303773384976,76051000.0,,,,,,,,,,
台積電,2330.TW,2010-11-02,40.958335876464844,41.02304247019636,40.764221031878634,40.764221031878634,24276000.0,,,,,,,,,,
台積電,2330.TW,2010-11-03,41.3465576171875,41.41126172631345,40.958325557521185,41.08773624407662,44405000.0,,,,,,,,,,
台積電,2330.TW,2010-11-04,41.3465576171875,41.475965835439396,41.15244035320257,41.3465576171875,32641000.0,,,,,,,,,,
台積電,2330.TW,2010-11-05,41.540672302246094,41.799493690046624,41.28185338274924,41.734789577248335,43711000.0,,,,,,,,,,
台積電,2330.TW,2010-11-08,40.958335876464844,41.540680410223466,40.82892515730598,41.540680410223466,23591000.0,,,,,,,,,,
台積電,2330.TW,2010-11-09,41.4112663269043,41.4112663269043,40.82891940686068,40.95833010779302,25317000.0,,,,,,,,,,
